LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	MONTH	RATE	region
CN484350	48	435	"Sutton County, TX"	Aug-10(p)	5.4	texas
CN484370	48	437	"Swisher County, TX"	Aug-10(p)	6.3	texas
CN484390	48	439	"Tarrant County, TX"	Aug-10(p)	8.4	texas
CN484410	48	441	"Taylor County, TX"	Aug-10(p)	6.6	texas
CN484430	48	443	"Terrell County, TX"	Aug-10(p)	10.6	texas
CN484450	48	445	"Terry County, TX"	Aug-10(p)	7.4	texas
CN484470	48	447	"Throckmorton County, TX"	Aug-10(p)	5.5	texas
CN484490	48	449	"Titus County, TX"	Aug-10(p)	8.3	texas
CN484510	48	451	"Tom Green County, TX"	Aug-10(p)	6.6	texas
CN484530	48	453	"Travis County, TX"	Aug-10(p)	7	texas
CN484550	48	455	"Trinity County, TX"	Aug-10(p)	8.7	texas
CN484570	48	457	"Tyler County, TX"	Aug-10(p)	10.7	texas
CN484590	48	459	"Upshur County, TX"	Aug-10(p)	7.8	texas
CN484610	48	461	"Upton County, TX"	Aug-10(p)	4.9	texas
CN484630	48	463	"Uvalde County, TX"	Aug-10(p)	9.8	texas
CN484650	48	465	"Val Verde County, TX"	Aug-10(p)	9.1	texas
CN484670	48	467	"Van Zandt County, TX"	Aug-10(p)	7.6	texas
PA481400	48	469	"Victoria County, TX"	Aug-10(p)	7.5	texas
CN484710	48	471	"Walker County, TX"	Aug-10(p)	8	texas
CN484730	48	473	"Waller County, TX"	Aug-10(p)	9.6	texas
CN484750	48	475	"Ward County, TX"	Aug-10(p)	8.3	texas
CN484770	48	477	"Washington County, TX"	Aug-10(p)	6.5	texas
PS480870	48	479	"Webb County, TX"	Aug-10(p)	9	texas
CN484810	48	481	"Wharton County, TX"	Aug-10(p)	8.9	texas
CN484830	48	483	"Wheeler County, TX"	Aug-10(p)	4.4	texas
CN484850	48	485	"Wichita County, TX"	Aug-10(p)	8.4	texas
CN484870	48	487	"Wilbarger County, TX"	Aug-10(p)	7	texas
CN484890	48	489	"Willacy County, TX"	Aug-10(p)	14	texas
PA483150	48	491	"Williamson County, TX"	Aug-10(p)	7.4	texas
CN484930	48	493	"Wilson County, TX"	Aug-10(p)	7.9	texas
CN484950	48	495	"Winkler County, TX"	Aug-10(p)	7.6	texas
CN484970	48	497	"Wise County, TX"	Aug-10(p)	8.4	texas
CN484990	48	499	"Wood County, TX"	Aug-10(p)	8.3	texas
CN485010	48	501	"Yoakum County, TX"	Aug-10(p)	6.5	texas
CN485030	48	503	"Young County, TX"	Aug-10(p)	6.8	texas
CN485050	48	505	"Zapata County, TX"	Aug-10(p)	11.3	texas
CN485070	48	507	"Zavala County, TX"	Aug-10(p)	18.7	texas
CN490010	49	1	"Beaver County, UT"	Aug-10(p)	8.5	utah
CN490030	49	3	"Box Elder County, UT"	Aug-10(p)	9.1	utah
PA490400	49	5	"Cache County, UT"	Aug-10(p)	6.2	utah
CN490070	49	7	"Carbon County, UT"	Aug-10(p)	8.3	utah
CN490090	49	9	"Daggett County, UT"	Aug-10(p)	4.7	utah
PS490100	49	11	"Davis County, UT"	Aug-10(p)	7.2	utah
CN490130	49	13	"Duchesne County, UT"	Aug-10(p)	7.5	utah
CN490150	49	15	"Emery County, UT"	Aug-10(p)	8	utah
CN490170	49	17	"Garfield County, UT"	Aug-10(p)	6.5	utah
CN490190	49	19	"Grand County, UT"	Aug-10(p)	7.4	utah
CN490210	49	21	"Iron County, UT"	Aug-10(p)	9.7	utah
CN490230	49	23	"Juab County, UT"	Aug-10(p)	9.5	utah
CN490250	49	25	"Kane County, UT"	Aug-10(p)	6.2	utah
CN490270	49	27	"Millard County, UT"	Aug-10(p)	6.1	utah
CN490290	49	29	"Morgan County, UT"	Aug-10(p)	7.2	utah
CN490310	49	31	"Piute County, UT"	Aug-10(p)	6.7	utah
CN490330	49	33	"Rich County, UT"	Aug-10(p)	4.6	utah
CN490350	49	35	"Salt Lake County, UT"	Aug-10(p)	7.5	utah
CN490370	49	37	"San Juan County, UT"	Aug-10(p)	12.1	utah
CN490390	49	39	"Sanpete County, UT"	Aug-10(p)	9.9	utah
CN490410	49	41	"Sevier County, UT"	Aug-10(p)	7.8	utah
CN490430	49	43	"Summit County, UT"	Aug-10(p)	6.8	utah
CN490450	49	45	"Tooele County, UT"	Aug-10(p)	8.2	utah
CN490470	49	47	"Uintah County, UT"	Aug-10(p)	7.3	utah
CN490490	49	49	"Utah County, UT"	Aug-10(p)	8	utah
CN490510	49	51	"Wasatch County, UT"	Aug-10(p)	8.8	utah
CN490530	49	53	"Washington County, UT"	Aug-10(p)	9.7	utah
CN490550	49	55	"Wayne County, UT"	Aug-10(p)	6.9	utah
CN490570	49	57	"Weber County, UT"	Aug-10(p)	8.6	utah
CN500010	50	1	"Addison County, VT"	Aug-10(p)	5.4	vermont
CN500030	50	3	"Bennington County, VT"	Aug-10(p)	6.2	vermont
CN500050	50	5	"Caledonia County, VT"	Aug-10(p)	6.2	vermont
PA500100	50	7	"Chittenden County, VT"	Aug-10(p)	4.8	vermont
CN500090	50	9	"Essex County, VT"	Aug-10(p)	6.9	vermont
CN500110	50	11	"Franklin County, VT"	Aug-10(p)	5.6	vermont
CN500130	50	13	"Grand Isle County, VT"	Aug-10(p)	5.5	vermont
CN500150	50	15	"Lamoille County, VT"	Aug-10(p)	5.6	vermont
CN500170	50	17	"Orange County, VT"	Aug-10(p)	5.2	vermont
CN500190	50	19	"Orleans County, VT"	Aug-10(p)	7.3	vermont
PA500200	50	21	"Rutland County, VT"	Aug-10(p)	6.6	vermont
PA500300	50	23	"Washington County, VT"	Aug-10(p)	5.2	vermont
CN500250	50	25	"Windham County, VT"	Aug-10(p)	5.8	vermont
PA500400	50	27	"Windsor County, VT"	Aug-10(p)	4.9	vermont
CN510010	51	1	"Accomack County, VA"	Aug-10(p)	6.7	virginia
PA510970	51	3	"Albemarle County, VA"	Aug-10(p)	5.4	virginia
CN510050	51	5	"Alleghany County, VA"	Aug-10(p)	9.3	virginia
CN510070	51	7	"Amelia County, VA"	Aug-10(p)	7.5	virginia
CN510090	51	9	"Amherst County, VA"	Aug-10(p)	8.2	virginia
CN510110	51	11	"Appomattox County, VA"	Aug-10(p)	8.2	virginia
PS510100	51	13	"Arlington County, VA"	Aug-10(p)	4.1	virginia
PA510900	51	15	"Augusta County, VA"	Aug-10(p)	6.6	virginia
CN510170	51	17	"Bath County, VA"	Aug-10(p)	5.8	virginia
CN510190	51	19	"Bedford County, VA"	Aug-10(p)	7	virginia
CN510210	51	21	"Bland County, VA"	Aug-10(p)	6.8	virginia
CN510230	51	23	"Botetourt County, VA"	Aug-10(p)	6.4	virginia
CN510250	51	25	"Brunswick County, VA"	Aug-10(p)	11.9	virginia
CN510270	51	27	"Buchanan County, VA"	Aug-10(p)	9.2	virginia
CN510290	51	29	"Buckingham County, VA"	Aug-10(p)	9.8	virginia
PA510800	51	31	"Campbell County, VA"	Aug-10(p)	7.4	virginia
CN510330	51	33	"Caroline County, VA"	Aug-10(p)	8.5	virginia
CN510350	51	35	"Carroll County, VA"	Aug-10(p)	11.4	virginia
CN510360	51	36	"Charles City County, VA"	Aug-10(p)	9.9	virginia
CN510370	51	37	"Charlotte County, VA"	Aug-10(p)	9.6	virginia
PA510750	51	41	"Chesterfield County, VA"	Aug-10(p)	6.9	virginia
CN510430	51	43	"Clarke County, VA"	Aug-10(p)	5.4	virginia
CN510450	51	45	"Craig County, VA"	Aug-10(p)	7.4	virginia
CN510470	51	47	"Culpeper County, VA"	Aug-10(p)	8.1	virginia
CN510490	51	49	"Cumberland County, VA"	Aug-10(p)	8.1	virginia
CN510510	51	51	"Dickenson County, VA"	Aug-10(p)	9	virginia
CN510530	51	53	"Dinwiddie County, VA"	Aug-10(p)	7.4	virginia
CN510570	51	57	"Essex County, VA"	Aug-10(p)	9	virginia
PA510950	51	59	"Fairfax County, VA"	Aug-10(p)	4.9	virginia
CN510610	51	61	"Fauquier County, VA"	Aug-10(p)	5.4	virginia
CN510630	51	63	"Floyd County, VA"	Aug-10(p)	7.6	virginia
CN510650	51	65	"Fluvanna County, VA"	Aug-10(p)	5.8	virginia
CN510670	51	67	"Franklin County, VA"	Aug-10(p)	7.6	virginia
CN510690	51	69	"Frederick County, VA"	Aug-10(p)	7	virginia
CN510710	51	71	"Giles County, VA"	Aug-10(p)	9.5	virginia
CN510730	51	73	"Gloucester County, VA"	Aug-10(p)	5.5	virginia
CN510750	51	75	"Goochland County, VA"	Aug-10(p)	6.4	virginia
CN510770	51	77	"Grayson County, VA"	Aug-10(p)	11.3	virginia
CN510790	51	79	"Greene County, VA"	Aug-10(p)	6.1	virginia
CN510810	51	81	"Greensville County, VA"	Aug-10(p)	9.3	virginia
CN510830	51	83	"Halifax County, VA"	Aug-10(p)	13.1	virginia
PA510960	51	85	"Hanover County, VA"	Aug-10(p)	6.5	virginia
PA510700	51	87	"Henrico County, VA"	Aug-10(p)	7.1	virginia
PA510450	51	89	"Henry County, VA"	Aug-10(p)	14	virginia
CN510910	51	91	"Highland County, VA"	Aug-10(p)	7.3	virginia
CN510930	51	93	"Isle of Wight County, VA"	Aug-10(p)	7.2	virginia
CN510950	51	95	"James City County, VA"	Aug-10(p)	5	virginia
CN510970	51	97	"King and Queen County, VA"	Aug-10(p)	8.2	virginia
CN510990	51	99	"King George County, VA"	Aug-10(p)	8.1	virginia
CN511010	51	101	"King William County, VA"	Aug-10(p)	6.9	virginia
CN511030	51	103	"Lancaster County, VA"	Aug-10(p)	8.2	virginia
CN511050	51	105	"Lee County, VA"	Aug-10(p)	7.7	virginia
PA510850	51	107	"Loudoun County, VA"	Aug-10(p)	4.7	virginia
CN511090	51	109	"Louisa County, VA"	Aug-10(p)	7.9	virginia
CN511110	51	111	"Lunenburg County, VA"	Aug-10(p)	11	virginia
CN511130	51	113	"Madison County, VA"	Aug-10(p)	6.4	virginia
CN511150	51	115	"Mathews County, VA"	Aug-10(p)	5.4	virginia
CN511170	51	117	"Mecklenburg County, VA"	Aug-10(p)	11.9	virginia
CN511190	51	119	"Middlesex County, VA"	Aug-10(p)	6.9	virginia
PA510600	51	121	"Montgomery County, VA"	Aug-10(p)	7	virginia
CN511250	51	125	"Nelson County, VA"	Aug-10(p)	5.7	virginia
CN511270	51	127	"New Kent County, VA"	Aug-10(p)	7.4	virginia
CN511310	51	131	"Northampton County, VA"	Aug-10(p)	8	virginia
CN511330	51	133	"Northumberland County, VA"	Aug-10(p)	7.5	virginia
CN511350	51	135	"Nottoway County, VA"	Aug-10(p)	8.4	virginia
CN511370	51	137	"Orange County, VA"	Aug-10(p)	7.8	virginia
CN511390	51	139	"Page County, VA"	Aug-10(p)	10.8	virginia
CN511410	51	141	"Patrick County, VA"	Aug-10(p)	11.4	virginia
PA510500	51	143	"Pittsylvania County, VA"	Aug-10(p)	11.3	virginia
CN511450	51	145	"Powhatan County, VA"	Aug-10(p)	6.3	virginia
CN511470	51	147	"Prince Edward County, VA"	Aug-10(p)	10.4	virginia
CN511490	51	149	"Prince George County, VA"	Aug-10(p)	7.4	virginia
CN511530	51	153	"Prince William County, VA"	Aug-10(p)	5.6	virginia
CN511550	51	155	"Pulaski County, VA"	Aug-10(p)	9.3	virginia
CN511570	51	157	"Rappahannock County, VA"	Aug-10(p)	5.8	virginia
CN511590	51	159	"Richmond County, VA"	Aug-10(p)	8.2	virginia
PA510350	51	161	"Roanoke County, VA"	Aug-10(p)	6.3	virginia
CN511630	51	163	"Rockbridge County, VA"	Aug-10(p)	7.6	virginia
PA510650	51	165	"Rockingham County, VA"	Aug-10(p)	6.1	virginia
CN511670	51	167	"Russell County, VA"	Aug-10(p)	11.4	virginia
CN511690	51	169	"Scott County, VA"	Aug-10(p)	9.8	virginia
CN511710	51	171	"Shenandoah County, VA"	Aug-10(p)	8.2	virginia
CN511730	51	173	"Smyth County, VA"	Aug-10(p)	11.4	virginia
CN511750	51	175	"Southampton County, VA"	Aug-10(p)	11.2	virginia
CN511770	51	177	"Spotsylvania County, VA"	Aug-10(p)	5.7	virginia
CN511790	51	179	"Stafford County, VA"	Aug-10(p)	5.5	virginia
CN511810	51	181	"Surry County, VA"	Aug-10(p)	7.8	virginia
CN511830	51	183	"Sussex County, VA"	Aug-10(p)	10.3	virginia
PA510980	51	185	"Tazewell County, VA"	Aug-10(p)	7.6	virginia
CN511870	51	187	"Warren County, VA"	Aug-10(p)	6.7	virginia
CN511910	51	191	"Washington County, VA"	Aug-10(p)	9.9	virginia
CN511930	51	193	"Westmoreland County, VA"	Aug-10(p)	7.9	virginia
CN511950	51	195	"Wise County, VA"	Aug-10(p)	7.7	virginia
CN511970	51	197	"Wythe County, VA"	Aug-10(p)	9.6	virginia
CN511990	51	199	"York County, VA"	Aug-10(p)	5.5	virginia
PS510050	51	510	"Alexandria city, VA"	Aug-10(p)	5	virginia
CN515150	51	515	"Bedford city, VA"	Aug-10(p)	10.8	virginia
CN515200	51	520	"Bristol city, VA"	Aug-10(p)	11.2	virginia
CN515300	51	530	"Buena Vista city, VA"	Aug-10(p)	9.8	virginia
CN515400	51	540	"Charlottesville city, VA"	Aug-10(p)	7.5	virginia
PA510270	51	550	"Chesapeake city, VA"	Aug-10(p)	7.1	virginia
CN515700	51	570	"Colonial Heights city, VA"	Aug-10(p)	8.5	virginia
CN515800	51	580	"Covington city, VA"	Aug-10(p)	11.5	virginia
CN515900	51	590	"Danville city, VA"	Aug-10(p)	14	virginia
CN515950	51	595	"Emporia city, VA"	Aug-10(p)	13.9	virginia
CN516000	51	600	"Fairfax city, VA"	Aug-10(p)	5.9	virginia
CN516100	51	610	"Falls Church city, VA"	Aug-10(p)	6.6	virginia
CN516200	51	620	"Franklin city, VA"	Aug-10(p)	14.2	virginia
CN516300	51	630	"Fredericksburg city, VA"	Aug-10(p)	9	virginia
CN516400	51	640	"Galax city, VA"	Aug-10(p)	10.8	virginia
PA510100	51	650	"Hampton city, VA"	Aug-10(p)	8.5	virginia
CN516600	51	660	"Harrisonburg city, VA"	Aug-10(p)	7.4	virginia
CN516700	51	670	"Hopewell city, VA"	Aug-10(p)	11.1	virginia
CN516780	51	678	"Lexington city, VA"	Aug-10(p)	12.1	virginia
PA510550	51	680	"Lynchburg city, VA"	Aug-10(p)	9.2	virginia
CN516830	51	683	"Manassas city, VA"	Aug-10(p)	7.4	virginia
CN516850	51	685	"Manassas Park city, VA"	Aug-10(p)	5.8	virginia
CN516900	51	690	"Martinsville city, VA"	Aug-10(p)	20.3	virginia
PA510050	51	700	"Newport News city, VA"	Aug-10(p)	7.8	virginia
PA510150	51	710	"Norfolk city, VA"	Aug-10(p)	9.7	virginia
CN517200	51	720	"Norton city, VA"	Aug-10(p)	7.5	virginia
CN517300	51	730	"Petersburg city, VA"	Aug-10(p)	13	virginia
CN517350	51	735	"Poquoson city, VA"	Aug-10(p)	5.5	virginia
PS510600	51	740	"Portsmouth city, VA"	Aug-10(p)	9.2	virginia
CN517500	51	750	"Radford city, VA"	Aug-10(p)	10	virginia
PA510300	51	760	"Richmond city, VA"	Aug-10(p)	10.9	virginia
PA510400	51	770	"Roanoke city, VA"	Aug-10(p)	9.2	virginia
CN517750	51	775	"Salem city, VA"	Aug-10(p)	7.5	virginia
CN517900	51	790	"Staunton city, VA"	Aug-10(p)	7.6	virginia
CN518000	51	800	"Suffolk city, VA"	Aug-10(p)	8.3	virginia
PA510250	51	810	"Virginia Beach city, VA"	Aug-10(p)	6.3	virginia
CN518200	51	820	"Waynesboro city, VA"	Aug-10(p)	8.9	virginia
CN518300	51	830	"Williamsburg city, VA"	Aug-10(p)	14.2	virginia
CN518400	51	840	"Winchester city, VA"	Aug-10(p)	7.8	virginia
CN530010	53	1	"Adams County, WA"	Aug-10(p)	7.3	washington
CN530030	53	3	"Asotin County, WA"	Aug-10(p)	7.9	washington
PA530400	53	5	"Benton County, WA"	Aug-10(p)	6.3	washington
CN530070	53	7	"Chelan County, WA"	Aug-10(p)	7.6	washington
PA530800	53	9	"Clallam County, WA"	Aug-10(p)	9.6	washington
CN530110	53	11	"Clark County, WA"	Aug-10(p)	13.1	washington
CN530130	53	13	"Columbia County, WA"	Aug-10(p)	9.5	washington
PA530450	53	15	"Cowlitz County, WA"	Aug-10(p)	11.9	washington
CN530170	53	17	"Douglas County, WA"	Aug-10(p)	7.4	washington
CN530190	53	19	"Ferry County, WA"	Aug-10(p)	12.7	washington
CN530210	53	21	"Franklin County, WA"	Aug-10(p)	6.9	washington
CN530230	53	23	"Garfield County, WA"	Aug-10(p)	5.6	washington
CN530250	53	25	"Grant County, WA"	Aug-10(p)	8.5	washington
PA530500	53	27	"Grays Harbor County, WA"	Aug-10(p)	12	washington
CN530290	53	29	"Island County, WA"	Aug-10(p)	8.5	washington
CN530310	53	31	"Jefferson County, WA"	Aug-10(p)	8.7	washington
PS530250	53	33	"King County, WA"	Aug-10(p)	8	washington
PS530100	53	35	"Kitsap County, WA"	Aug-10(p)	7.3	washington
CN530370	53	37	"Kittitas County, WA"	Aug-10(p)	8.8	washington
CN530390	53	39	"Klickitat County, WA"	Aug-10(p)	9.3	washington
PA530750	53	41	"Lewis County, WA"	Aug-10(p)	12.3	washington
CN530430	53	43	"Lincoln County, WA"	Aug-10(p)	7.1	washington
CN530450	53	45	"Mason County, WA"	Aug-10(p)	10.5	washington
CN530470	53	47	"Okanogan County, WA"	Aug-10(p)	8.7	washington
CN530490	53	49	"Pacific County, WA"	Aug-10(p)	10.5	washington
CN530510	53	51	"Pend Oreille County, WA"	Aug-10(p)	11.1	washington
PS530160	53	53	"Pierce County, WA"	Aug-10(p)	9.2	washington
CN530550	53	55	"San Juan County, WA"	Aug-10(p)	5.3	washington
PA530550	53	57	"Skagit County, WA"	Aug-10(p)	9.3	washington
CN530590	53	59	"Skamania County, WA"	Aug-10(p)	10.9	washington
PS530300	53	61	"Snohomish County, WA"	Aug-10(p)	9.3	washington
PS530120	53	63	"Spokane County, WA"	Aug-10(p)	8.7	washington
CN530650	53	65	"Stevens County, WA"	Aug-10(p)	10.7	washington
PS530180	53	67	"Thurston County, WA"	Aug-10(p)	7.5	washington
CN530690	53	69	"Wahkiakum County, WA"	Aug-10(p)	12.6	washington
CN530710	53	71	"Walla Walla County, WA"	Aug-10(p)	6.8	washington
PA530650	53	73	"Whatcom County, WA"	Aug-10(p)	8	washington
CN530750	53	75	"Whitman County, WA"	Aug-10(p)	6.7	washington
PS530170	53	77	"Yakima County, WA"	Aug-10(p)	8.9	washington
CN540010	54	1	"Barbour County, WV"	Aug-10(p)	9.7	west virginia
CN540030	54	3	"Berkeley County, WV"	Aug-10(p)	9.1	west virginia
CN540050	54	5	"Boone County, WV"	Aug-10(p)	8.1	west virginia
CN540070	54	7	"Braxton County, WV"	Aug-10(p)	9.4	west virginia
CN540090	54	9	"Brooke County, WV"	Aug-10(p)	12.2	west virginia
CN540110	54	11	"Cabell County, WV"	Aug-10(p)	8.4	west virginia
CN540130	54	13	"Calhoun County, WV"	Aug-10(p)	12.4	west virginia
CN540150	54	15	"Clay County, WV"	Aug-10(p)	15.1	west virginia
CN540170	54	17	"Doddridge County, WV"	Aug-10(p)	7.8	west virginia
PA540650	54	19	"Fayette County, WV"	Aug-10(p)	9	west virginia
CN540210	54	21	"Gilmer County, WV"	Aug-10(p)	7.4	west virginia
CN540230	54	23	"Grant County, WV"	Aug-10(p)	12.3	west virginia
CN540250	54	25	"Greenbrier County, WV"	Aug-10(p)	8.3	west virginia
CN540270	54	27	"Hampshire County, WV"	Aug-10(p)	9	west virginia
CN540290	54	29	"Hancock County, WV"	Aug-10(p)	13.2	west virginia
CN540310	54	31	"Hardy County, WV"	Aug-10(p)	9.6	west virginia
PA540150	54	33	"Harrison County, WV"	Aug-10(p)	7.8	west virginia
CN540350	54	35	"Jackson County, WV"	Aug-10(p)	12	west virginia
CN540370	54	37	"Jefferson County, WV"	Aug-10(p)	6.9	west virginia
CN540390	54	39	"Kanawha County, WV"	Aug-10(p)	7.8	west virginia
CN540410	54	41	"Lewis County, WV"	Aug-10(p)	7.7	west virginia
CN540430	54	43	"Lincoln County, WV"	Aug-10(p)	10.7	west virginia
PA540700	54	45	"Logan County, WV"	Aug-10(p)	10.1	west virginia
PA540350	54	47	"McDowell County, WV"	Aug-10(p)	13.1	west virginia
PA540300	54	49	"Marion County, WV"	Aug-10(p)	7.5	west virginia
CN540510	54	51	"Marshall County, WV"	Aug-10(p)	10.2	west virginia
CN540530	54	53	"Mason County, WV"	Aug-10(p)	14	west virginia
PA540400	54	55	"Mercer County, WV"	Aug-10(p)	8.2	west virginia
CN540570	54	57	"Mineral County, WV"	Aug-10(p)	8.7	west virginia
CN540590	54	59	"Mingo County, WV"	Aug-10(p)	11.1	west virginia
PA540450	54	61	"Monongalia County, WV"	Aug-10(p)	5.7	west virginia
CN540630	54	63	"Monroe County, WV"	Aug-10(p)	6.9	west virginia
CN540650	54	65	"Morgan County, WV"	Aug-10(p)	9.1	west virginia
CN540670	54	67	"Nicholas County, WV"	Aug-10(p)	10	west virginia
PA540500	54	69	"Ohio County, WV"	Aug-10(p)	9.2	west virginia
CN540710	54	71	"Pendleton County, WV"	Aug-10(p)	7.2	west virginia
CN540730	54	73	"Pleasants County, WV"	Aug-10(p)	10.3	west virginia
CN540750	54	75	"Pocahontas County, WV"	Aug-10(p)	11	west virginia
CN540770	54	77	"Preston County, WV"	Aug-10(p)	7.5	west virginia
CN540790	54	79	"Putnam County, WV"	Aug-10(p)	7.4	west virginia
PA540550	54	81	"Raleigh County, WV"	Aug-10(p)	8.4	west virginia
CN540830	54	83	"Randolph County, WV"	Aug-10(p)	9.9	west virginia
CN540850	54	85	"Ritchie County, WV"	Aug-10(p)	9.3	west virginia
CN540870	54	87	"Roane County, WV"	Aug-10(p)	12.9	west virginia
CN540890	54	89	"Summers County, WV"	Aug-10(p)	9.4	west virginia
CN540910	54	91	"Taylor County, WV"	Aug-10(p)	8	west virginia
CN540930	54	93	"Tucker County, WV"	Aug-10(p)	13	west virginia
CN540950	54	95	"Tyler County, WV"	Aug-10(p)	11.1	west virginia
CN540970	54	97	"Upshur County, WV"	Aug-10(p)	8.7	west virginia
CN540990	54	99	"Wayne County, WV"	Aug-10(p)	9.9	west virginia
CN541010	54	101	"Webster County, WV"	Aug-10(p)	11.2	west virginia
CN541030	54	103	"Wetzel County, WV"	Aug-10(p)	12.8	west virginia
CN541050	54	105	"Wirt County, WV"	Aug-10(p)	10.8	west virginia
PA540600	54	107	"Wood County, WV"	Aug-10(p)	9.6	west virginia
CN541090	54	109	"Wyoming County, WV"	Aug-10(p)	11.5	west virginia
CN550010	55	1	"Adams County, WI"	Aug-10(p)	9.2	wisconsin
CN550030	55	3	"Ashland County, WI"	Aug-10(p)	8.9	wisconsin
CN550050	55	5	"Barron County, WI"	Aug-10(p)	7.2	wisconsin
CN550070	55	7	"Bayfield County, WI"	Aug-10(p)	8.1	wisconsin
CN550090	55	9	"Brown County, WI"	Aug-10(p)	7	wisconsin
CN550110	55	11	"Buffalo County, WI"	Aug-10(p)	5.5	wisconsin
CN550130	55	13	"Burnett County, WI"	Aug-10(p)	9	wisconsin
CN550150	55	15	"Calumet County, WI"	Aug-10(p)	6	wisconsin
CN550170	55	17	"Chippewa County, WI"	Aug-10(p)	6.8	wisconsin
CN550190	55	19	"Clark County, WI"	Aug-10(p)	8.7	wisconsin
CN550210	55	21	"Columbia County, WI"	Aug-10(p)	7	wisconsin
CN550230	55	23	"Crawford County, WI"	Aug-10(p)	8.6	wisconsin
PS550050	55	25	"Dane County, WI"	Aug-10(p)	5.4	wisconsin
PA550750	55	27	"Dodge County, WI"	Aug-10(p)	7.7	wisconsin
CN550290	55	29	"Door County, WI"	Aug-10(p)	7.8	wisconsin
CN550310	55	31	"Douglas County, WI"	Aug-10(p)	7.5	wisconsin
CN550330	55	33	"Dunn County, WI"	Aug-10(p)	6.5	wisconsin
CN550350	55	35	"Eau Claire County, WI"	Aug-10(p)	6.7	wisconsin
CN550370	55	37	"Florence County, WI"	Aug-10(p)	9.2	wisconsin
PA550500	55	39	"Fond du Lac County, WI"	Aug-10(p)	7.6	wisconsin
CN550410	55	41	"Forest County, WI"	Aug-10(p)	9.1	wisconsin
PA551300	55	43	"Grant County, WI"	Aug-10(p)	6.8	wisconsin
CN550450	55	45	"Green County, WI"	Aug-10(p)	7.2	wisconsin
CN550470	55	47	"Green Lake County, WI"	Aug-10(p)	7.7	wisconsin
CN550490	55	49	"Iowa County, WI"	Aug-10(p)	6.2	wisconsin
CN550510	55	51	"Iron County, WI"	Aug-10(p)	9.7	wisconsin
CN550530	55	53	"Jackson County, WI"	Aug-10(p)	7.5	wisconsin
PA550900	55	55	"Jefferson County, WI"	Aug-10(p)	8.2	wisconsin
CN550570	55	57	"Juneau County, WI"	Aug-10(p)	8.7	wisconsin
CN550590	55	59	"Kenosha County, WI"	Aug-10(p)	10.1	wisconsin
CN550610	55	61	"Kewaunee County, WI"	Aug-10(p)	7.3	wisconsin
CN550630	55	63	"La Crosse County, WI"	Aug-10(p)	6	wisconsin
CN550650	55	65	"Lafayette County, WI"	Aug-10(p)	6.4	wisconsin
CN550670	55	67	"Langlade County, WI"	Aug-10(p)	9	wisconsin
CN550690	55	69	"Lincoln County, WI"	Aug-10(p)	9.8	wisconsin
PA551050	55	71	"Manitowoc County, WI"	Aug-10(p)	7.9	wisconsin
PS550100	55	73	"Marathon County, WI"	Aug-10(p)	8.2	wisconsin
CN550750	55	75	"Marinette County, WI"	Aug-10(p)	9.9	wisconsin
CN550770	55	77	"Marquette County, WI"	Aug-10(p)	8.8	wisconsin
CN550780	55	78	"Menominee County, WI"	Aug-10(p)	20.3	wisconsin
PS550150	55	79	"Milwaukee County, WI"	Aug-10(p)	9.6	wisconsin
CN550810	55	81	"Monroe County, WI"	Aug-10(p)	6.4	wisconsin
CN550830	55	83	"Oconto County, WI"	Aug-10(p)	8.3	wisconsin
CN550850	55	85	"Oneida County, WI"	Aug-10(p)	8.2	wisconsin
PS550250	55	87	"Outagamie County, WI"	Aug-10(p)	7.3	wisconsin
PA550360	55	89	"Ozaukee County, WI"	Aug-10(p)	6.6	wisconsin
CN550910	55	91	"Pepin County, WI"	Aug-10(p)	6.1	wisconsin
CN550930	55	93	"Pierce County, WI"	Aug-10(p)	6.2	wisconsin
CN550950	55	95	"Polk County, WI"	Aug-10(p)	8	wisconsin
PA551100	55	97	"Portage County, WI"	Aug-10(p)	6.9	wisconsin
CN550990	55	99	"Price County, WI"	Aug-10(p)	8.3	wisconsin
CN551010	55	101	"Racine County, WI"	Aug-10(p)	9.4	wisconsin
CN551030	55	103	"Richland County, WI"	Aug-10(p)	7	wisconsin
PS550300	55	105	"Rock County, WI"	Aug-10(p)	10.2	wisconsin
CN551070	55	107	"Rusk County, WI"	Aug-10(p)	10	wisconsin
CN551090	55	109	"St. Croix County, WI"	Aug-10(p)	6.2	wisconsin
CN551110	55	111	"Sauk County, WI"	Aug-10(p)	6.7	wisconsin
CN551130	55	113	"Sawyer County, WI"	Aug-10(p)	8	wisconsin
CN551150	55	115	"Shawano County, WI"	Aug-10(p)	8.3	wisconsin
PA551150	55	117	"Sheboygan County, WI"	Aug-10(p)	7.7	wisconsin
CN551190	55	119	"Taylor County, WI"	Aug-10(p)	8.6	wisconsin
CN551210	55	121	"Trempealeau County, WI"	Aug-10(p)	6	wisconsin
CN551230	55	123	"Vernon County, WI"	Aug-10(p)	6.8	wisconsin
CN551250	55	125	"Vilas County, WI"	Aug-10(p)	7.6	wisconsin
PA550600	55	127	"Walworth County, WI"	Aug-10(p)	7.9	wisconsin
CN551290	55	129	"Washburn County, WI"	Aug-10(p)	8.3	wisconsin
PA550370	55	131	"Washington County, WI"	Aug-10(p)	7	wisconsin
